Ano;Mês;Município;"Valor FOB (US$)";"Quilograma Líquido"
2014;01;"Hortolândia - SP";95639096;8778524
2014;01;"Indaiatuba - SP";123753022;52302167
2014;01;"Itatiba - SP";19574373;3441678
2014;01;"Jaguariúna - SP";140080358;5561866
2014;01;"Monte Mor - SP";14265860;1568643
2014;01;"Morungaba - SP";24264;17730
2014;01;"Nova Odessa - SP";8413756;1577129
2014;01;"Paulínia - SP";242287059;64143852
2014;01;"Pedreira - SP";1152997;703360
2014;01;"Santa Bárbara d'Oeste - SP";26365952;2079955
2014;01;"Santo Antônio de Posse - SP";2661142;1478387
2014;01;"Sumaré - SP";79795205;14213363
2014;01;"Valinhos - SP";18911670;2676533
2014;01;"Vinhedo - SP";70697791;12317822
2013;12;"Artur Nogueira - SP";3962082;672692
2013;12;"Campinas - SP";229972621;24388693
2013;12;"Cosmópolis - SP";1289087;309654
2013;12;"Engenheiro Coelho - SP";1408784;50069
2013;12;"Holambra - SP";3132172;495074
2013;12;"Hortolândia - SP";106465798;5899304
2013;12;"Indaiatuba - SP";103919399;67103664
2013;12;"Itatiba - SP";17630860;2798490
2013;12;"Jaguariúna - SP";80352172;4069949
2013;12;"Monte Mor - SP";15048400;2104433
2013;12;"Morungaba - SP";102419;47898
2013;12;"Nova Odessa - SP";6214611;1260546
2013;12;"Paulínia - SP";226099817;99565837
2013;12;"Pedreira - SP";462038;251938
2013;12;"Santa Bárbara d'Oeste - SP";19513047;1666541
2013;12;"Santo Antônio de Posse - SP";4342432;1080892
2013;12;"Sumaré - SP";40640104;10081961
2013;12;"Valinhos - SP";17087077;3006375
2013;12;"Vinhedo - SP";69322901;8616120
2013;11;"Artur Nogueira - SP";4221269;611441
2013;11;"Campinas - SP";301863034;32406844
2013;11;"Cosmópolis - SP";1909375;650240
2013;11;"Engenheiro Coelho - SP";565431;316266
2013;11;"Holambra - SP";3514392;773587
2013;11;"Hortolândia - SP";96974484;4314469
2013;11;"Indaiatuba - SP";138501292;26056851
2013;11;"Itatiba - SP";18085368;3136690
2013;11;"Jaguariúna - SP";93006971;5337435
2013;11;"Monte Mor - SP";16944615;1790024
2013;11;"Morungaba - SP";52535;32226
2013;11;"Nova Odessa - SP";7048659;1429036
2013;11;"Paulínia - SP";318584409;61099449
2013;11;"Pedreira - SP";1007443;399689
2013;11;"Santa Bárbara d'Oeste - SP";25598694;1962661
2013;11;"Santo Antônio de Posse - SP";7464378;2026364
2013;11;"Sumaré - SP";63281446;11521128
2013;11;"Valinhos - SP";17939888;3932307
2013;11;"Vinhedo - SP";60988472;8390286
2013;10;"Artur Nogueira - SP";4683903;733555
2013;10;"Campinas - SP";402525306;57390860
2013;10;"Cosmópolis - SP";7899146;677198
2013;10;"Engenheiro Coelho - SP";1485208;1299561
2013;10;"Holambra - SP";3025400;388033
2013;10;"Hortolândia - SP";106962902;6643767
2013;10;"Indaiatuba - SP";146567848;38974331
2013;10;"Itatiba - SP";19894852;3252850
2013;10;"Jaguariúna - SP";105231375;9479591
2013;10;"Monte Mor - SP";12946139;1394759
2013;10;"Morungaba - SP";381404;53282
2013;10;"Nova Odessa - SP";9542454;2074741
2013;10;"Paulínia - SP";360977725;94746951
2013;10;"Pedreira - SP";391651;177505
2013;10;"Santa Bárbara d'Oeste - SP";20509941;2178951
2013;10;"Santo Antônio de Posse - SP";5307377;2572870
2013;10;"Sumaré - SP";104411914;15991404
2013;10;"Valinhos - SP";18805618;3325910
2013;10;"Vinhedo - SP";78736539;13151593
2013;09;"Artur Nogueira - SP";3522655;625962
2013;09;"Campinas - SP";343019312;36385267
2013;09;"Cosmópolis - SP";7484203;727223
2013;09;"Engenheiro Coelho - SP";307705;110606
2013;09;"Holambra - SP";2342196;358922
2013;09;"Hortolândia - SP";113167555;6065140
2013;09;"Indaiatuba - SP";143195296;53324160
2013;09;"Itatiba - SP";23128564;4072301
2013;09;"Jaguariúna - SP";68198489;3612528
2013;09;"Monte Mor - SP";11934981;1779417
2013;09;"Morungaba - SP";59591;1784
2013;09;"Nova Odessa - SP";9512068;1824298
2013;09;"Paulínia - SP";407213988;91055530
2013;09;"Pedreira - SP";406822;239493
2013;09;"Santa Bárbara d'Oeste - SP";30904774;2145738
2013;09;"Santo Antônio de Posse - SP";4559592;3273992
2013;09;"Sumaré - SP";94263674;13565423
2013;09;"Valinhos - SP";16670079;2535229
2013;09;"Vinhedo - SP";77468513;13169235
2013;08;"Artur Nogueira - SP";1477225;241281
2013;08;"Campinas - SP";326212120;35019849
2013;08;"Cosmópolis - SP";8961064;847745
2013;08;"Engenheiro Coelho - SP";655335;1125184
2013;08;"Holambra - SP";2778207;247305
2013;08;"Hortolândia - SP";102692816;5028073
2013;08;"Indaiatuba - SP";123930259;43358590
2013;08;"Itatiba - SP";24474042;3120588
2013;08;"Jaguariúna - SP";69192211;4510033
2013;08;"Monte Mor - SP";12787388;1774011
2013;08;"Morungaba - SP";45532;307
2013;08;"Nova Odessa - SP";8290532;1831443
2013;08;"Paulínia - SP";381299417;74632055
2013;08;"Pedreira - SP";1129813;300561
2013;08;"Santa Bárbara d'Oeste - SP";29957009;2250683
2013;08;"Santo Antônio de Posse - SP";4316006;2630545
2013;08;"Sumaré - SP";100845186;16465465
2013;08;"Valinhos - SP";16408408;3385855
2013;08;"Vinhedo - SP";71958044;13725701
2013;07;"Artur Nogueira - SP";729706;110818
2013;07;"Campinas - SP";368890041;45799912
2013;07;"Cosmópolis - SP";10172077;1031870
2013;07;"Engenheiro Coelho - SP";835540;342662
2013;07;"Holambra - SP";2170912;331005
2013;07;"Hortolândia - SP";121093926;6150546
2013;07;"Indaiatuba - SP";146953964;47520312
2013;07;"Itatiba - SP";25730225;3312159
2013;07;"Jaguariúna - SP";68012481;4845072
2013;07;"Monte Mor - SP";13933511;1944046
2013;07;"Morungaba - SP";929543;41460
2013;07;"Nova Odessa - SP";8845700;1513603
2013;07;"Paulínia - SP";343761192;58478158
2013;07;"Pedreira - SP";646341;339525
2013;07;"Santa Bárbara d'Oeste - SP";31894244;2599646
2013;07;"Santo Antônio de Posse - SP";2882216;1930951
2013;07;"Sumaré - SP";148341487;19521498
2013;07;"Valinhos - SP";21092171;3481040
2013;07;"Vinhedo - SP";78331227;14121416
2013;06;"Artur Nogueira - SP";1358370;130835
2013;06;"Campinas - SP";357343066;32220991
2013;06;"Cosmópolis - SP";8117785;978913
2013;06;"Engenheiro Coelho - SP";199445;154531
2013;06;"Holambra - SP";3645431;418396
2013;06;"Hortolândia - SP";121396517;6937290
2013;06;"Indaiatuba - SP";125322317;41459118
2013;06;"Itatiba - SP";24667605;4038275
2013;06;"Jaguariúna - SP";69840568;3838327
2013;06;"Monte Mor - SP";14880313;1635605
2013;06;"Morungaba - SP";48168;18050
2013;06;"Nova Odessa - SP";7027473;1395816
2013;06;"Paulínia - SP";249936917;68887056
2013;06;"Pedreira - SP";610462;204279
2013;06;"Santa Bárbara d'Oeste - SP";27998844;2072837
2013;06;"Santo Antônio de Posse - SP";2721280;3194496
2013;06;"Sumaré - SP";139351455;19201829
2013;06;"Valinhos - SP";19109294;3530336
2013;06;"Vinhedo - SP";69607752;10329272
2013;05;"Artur Nogueira - SP";647589;138341
2013;05;"Campinas - SP";364884522;25762892
2013;05;"Cosmópolis - SP";5987376;677954
2013;05;"Engenheiro Coelho - SP";125208;164653
2013;05;"Holambra - SP";2149871;308536
2013;05;"Hortolândia - SP";101178679;6046288
2013;05;"Indaiatuba - SP";110217219;40535430
2013;05;"Itatiba - SP";23753338;3538100
2013;05;"Jaguariúna - SP";55841098;3113617
2013;05;"Monte Mor - SP";11454371;1467687
2013;05;"Morungaba - SP";30197;19666
2013;05;"Nova Odessa - SP";7814368;1635498
2013;05;"Paulínia - SP";183787549;64532601
2013;05;"Pedreira - SP";853434;1213907
2013;05;"Santa Bárbara d'Oeste - SP";26143865;1762636
2013;05;"Santo Antônio de Posse - SP";2333143;860758
2013;05;"Sumaré - SP";148223773;17322232
2013;05;"Valinhos - SP";18770095;2573907
2013;05;"Vinhedo - SP";65981719;11165950
2013;04;"Artur Nogueira - SP";1431521;150763
2013;04;"Campinas - SP";404372735;27304077
2013;04;"Cosmópolis - SP";5223184;235943
2013;04;"Engenheiro Coelho - SP";610238;230836
2013;04;"Holambra - SP";4372516;445955
2013;04;"Hortolândia - SP";88284316;4613802
2013;04;"Indaiatuba - SP";115601996;59696483
2013;04;"Itatiba - SP";23436345;3768585
2013;04;"Jaguariúna - SP";53263579;4283356
2013;04;"Monte Mor - SP";13613791;1116470
2013;04;"Morungaba - SP";331857;136833
2013;04;"Nova Odessa - SP";8301368;1755026
2013;04;"Paulínia - SP";173744716;57301338
2013;04;"Pedreira - SP";941956;256693
2013;04;"Santa Bárbara d'Oeste - SP";29456061;1468432
2013;04;"Santo Antônio de Posse - SP";3739677;1531409
2013;04;"Sumaré - SP";179625192;22530780
2013;04;"Valinhos - SP";20513769;3772541
2013;04;"Vinhedo - SP";76121717;12957877
2013;03;"Artur Nogueira - SP";1857696;184329
2013;03;"Campinas - SP";397048859;29814393
2013;03;"Cosmópolis - SP";1353718;116524
2013;03;"Engenheiro Coelho - SP";325704;202172
2013;03;"Holambra - SP";2918699;373815
2013;03;"Hortolândia - SP";112272357;7274528
2013;03;"Indaiatuba - SP";99993041;47066084
2013;03;"Itatiba - SP";20798332;2927798
2013;03;"Jaguariúna - SP";60526613;4666431
2013;03;"Monte Mor - SP";16413526;1505888
2013;03;"Morungaba - SP";799541;132188
2013;03;"Nova Odessa - SP";6703693;1225298
2013;03;"Paulínia - SP";169877443;76411040
2013;03;"Pedreira - SP";960412;877918
2013;03;"Santa Bárbara d'Oeste - SP";22067863;1678926
2013;03;"Santo Antônio de Posse - SP";3315312;1476543
2013;03;"Sumaré - SP";144034705;18523139
2013;03;"Valinhos - SP";19801785;2562746
2013;03;"Vinhedo - SP";70055686;13395060
2013;02;"Artur Nogueira - SP";716889;123064
2013;02;"Campinas - SP";284092020;25163299
2013;02;"Cosmópolis - SP";3202171;22432
2013;02;"Engenheiro Coelho - SP";19758;97812
2013;02;"Holambra - SP";2182407;428255
2013;02;"Hortolândia - SP";90631942;5339685
2013;02;"Indaiatuba - SP";78295599;35986924
2013;02;"Itatiba - SP";21461568;3382774
2013;02;"Jaguariúna - SP";45313799;4787320
2013;02;"Monte Mor - SP";14119114;1317734
2013;02;"Morungaba - SP";252876;93188
2013;02;"Nova Odessa - SP";6383230;1315751
2013;02;"Paulínia - SP";140644229;41008884
2013;02;"Pedreira - SP";745618;1181834
2013;02;"Santa Bárbara d'Oeste - SP";19819499;1398397
2013;02;"Santo Antônio de Posse - SP";750716;58045
2013;02;"Sumaré - SP";146185946;17339063
2013;02;"Valinhos - SP";18842915;2741407
2013;02;"Vinhedo - SP";63000603;13176153
2013;01;"Artur Nogueira - SP";1450912;309612
2013;01;"Campinas - SP";342623450;30044115
2013;01;"Cosmópolis - SP";5213372;257803
2013;01;"Engenheiro Coelho - SP";75458;299799
2013;01;"Holambra - SP";3719114;642182
2013;01;"Hortolândia - SP";99102851;7890375
2013;01;"Indaiatuba - SP";96101086;47352457
2013;01;"Itatiba - SP";19695151;3215374
2013;01;"Jaguariúna - SP";73416318;5705314
2013;01;"Monte Mor - SP";12279989;1374672
2013;01;"Morungaba - SP";949206;295731
2013;01;"Nova Odessa - SP";7028745;1270306
2013;01;"Paulínia - SP";181053431;52387256
2013;01;"Pedreira - SP";1074844;1414608
2013;01;"Santa Bárbara d'Oeste - SP";21509580;2085148
2013;01;"Santo Antônio de Posse - SP";2295571;218196
2013;01;"Sumaré - SP";154754423;16690661
2013;01;"Valinhos - SP";22057813;4967049
2013;01;"Vinhedo - SP";63818400;14536552
2012;12;"Artur Nogueira - SP";2821261;208256
2012;12;"Campinas - SP";266012104;27788216
2012;12;"Cosmópolis - SP";725951;227060
2012;12;"Engenheiro Coelho - SP";269134;102327
2012;12;"Holambra - SP";1694338;265238
2012;12;"Hortolândia - SP";114754614;4838096
2012;12;"Indaiatuba - SP";76651250;40681216
2012;12;"Itatiba - SP";15109865;2050909
2012;12;"Jaguariúna - SP";28042333;5043076
2012;12;"Monte Mor - SP";17714933;1482304
2012;12;"Morungaba - SP";10563;18
2012;12;"Nova Odessa - SP";5053097;1347303
2012;12;"Paulínia - SP";175485904;117715663
2012;12;"Pedreira - SP";1357062;1495252
2012;12;"Santa Bárbara d'Oeste - SP";19447653;1322250
2012;12;"Santo Antônio de Posse - SP";2105737;324118
2012;12;"Sumaré - SP";109753772;13534986
2012;12;"Valinhos - SP";16069045;2629045
2012;12;"Vinhedo - SP";58301232;9486463
2012;11;"Artur Nogueira - SP";1612316;215761
2012;11;"Campinas - SP";256936436;24104057
2012;11;"Cosmópolis - SP";3252353;396096
2012;11;"Engenheiro Coelho - SP";606676;291310
2012;11;"Holambra - SP";2984840;510096
2012;11;"Hortolândia - SP";93603235;6465237
2012;11;"Indaiatuba - SP";97007161;54637353
2012;11;"Itatiba - SP";16621055;2584346
2012;11;"Jaguariúna - SP";50719850;4621692
2012;11;"Monte Mor - SP";19760511;2295499
2012;11;"Morungaba - SP";223499;70383
2012;11;"Nova Odessa - SP";8084051;1467851
2012;11;"Paulínia - SP";274822691;85952166
2012;11;"Pedreira - SP";1448883;1999262
2012;11;"Santa Bárbara d'Oeste - SP";11030157;1538061
2012;11;"Santo Antônio de Posse - SP";1045715;3900
2012;11;"Sumaré - SP";152137689;19025653
2012;11;"Valinhos - SP";17589183;3103476
2012;11;"Vinhedo - SP";70722995;13370454
2012;10;"Artur Nogueira - SP";576118;98328
2012;10;"Campinas - SP";410771122;42725354
2012;10;"Cosmópolis - SP";3899821;299201
2012;10;"Engenheiro Coelho - SP";996966;300495
2012;10;"Holambra - SP";2412451;363773
2012;10;"Hortolândia - SP";106669003;7084950
2012;10;"Indaiatuba - SP";87664923;37365774
2012;10;"Itatiba - SP";19078864;2842671
2012;10;"Jaguariúna - SP";79924001;5678429
2012;10;"Monte Mor - SP";20764756;2202713
2012;10;"Morungaba - SP";222976;87592
2012;10;"Nova Odessa - SP";7779434;1431797
2012;10;"Paulínia - SP";321481690;86210005
2012;10;"Pedreira - SP";1248745;566116
2012;10;"Santa Bárbara d'Oeste - SP";13607364;1466644
2012;10;"Santo Antônio de Posse - SP";768087;75364
2012;10;"Sumaré - SP";174457973;19956560
2012;10;"Valinhos - SP";21038541;4339702
2012;10;"Vinhedo - SP";73138046;11058584
2012;09;"Artur Nogueira - SP";444328;73605
2012;09;"Campinas - SP";351292887;26734265
2012;09;"Cosmópolis - SP";7351996;578565
2012;09;"Engenheiro Coelho - SP";172385;197089
2012;09;"Holambra - SP";1280124;112908
2012;09;"Hortolândia - SP";105670473;5432593
2012;09;"Indaiatuba - SP";92712621;48656699
2012;09;"Itatiba - SP";16567281;2542603
2012;09;"Jaguariúna - SP";61484726;4501241
2012;09;"Monte Mor - SP";18511411;1489966
2012;09;"Morungaba - SP";13254;82
2012;09;"Nova Odessa - SP";6905472;1269678
2012;09;"Paulínia - SP";273967412;50690324
2012;09;"Pedreira - SP";1397552;344012
2012;09;"Santa Bárbara d'Oeste - SP";9920212;965556
2012;09;"Santo Antônio de Posse - SP";1063679;1421327
2012;09;"Sumaré - SP";133029026;17191059
2012;09;"Valinhos - SP";19419487;2886388
2012;09;"Vinhedo - SP";72383712;11642814
2012;08;"Artur Nogueira - SP";462462;193023
2012;08;"Campinas - SP";386207753;40854472
2012;08;"Cosmópolis - SP";4316787;271630
2012;08;"Engenheiro Coelho - SP";83696;244203
2012;08;"Holambra - SP";2158409;311953
2012;08;"Hortolândia - SP";112279299;5035094
2012;08;"Indaiatuba - SP";107108401;26187104
2012;08;"Itatiba - SP";19033007;2911509
2012;08;"Jaguariúna - SP";66705826;5204210
2012;08;"Monte Mor - SP";18119783;1489951
2012;08;"Morungaba - SP";47529;10841
2012;08;"Nova Odessa - SP";8261528;1469485
2012;08;"Paulínia - SP";303161937;72064759
2012;08;"Pedreira - SP";1348464;566330
2012;08;"Santa Bárbara d'Oeste - SP";10507401;1031272
2012;08;"Santo Antônio de Posse - SP";3222670;3694728
2012;08;"Sumaré - SP";175533508;20874886
2012;08;"Valinhos - SP";23479044;4707326
2012;08;"Vinhedo - SP";71337720;12982503
2012;07;"Artur Nogueira - SP";752927;100840
2012;07;"Campinas - SP";321419956;27039956
2012;07;"Cosmópolis - SP";7984236;903758
2012;07;"Engenheiro Coelho - SP";138315;121248
2012;07;"Holambra - SP";1418832;129103
2012;07;"Hortolândia - SP";112613107;5200761
2012;07;"Indaiatuba - SP";104068741;56272838
2012;07;"Itatiba - SP";23015515;3566299
2012;07;"Jaguariúna - SP";76246398;5270231
2012;07;"Monte Mor - SP";20190674;1563551
2012;07;"Morungaba - SP";33003;1296
2012;07;"Nova Odessa - SP";8548606;1748458
2012;07;"Paulínia - SP";233476097;46011757
2012;07;"Pedreira - SP";821433;222306
2012;07;"Santa Bárbara d'Oeste - SP";10512351;1027494
2012;07;"Santo Antônio de Posse - SP";1533378;384940
2012;07;"Sumaré - SP";187942706;20091970
2012;07;"Valinhos - SP";17037519;1978152
2012;07;"Vinhedo - SP";60116236;11000510
2012;06;"Artur Nogueira - SP";661404;126085
2012;06;"Campinas - SP";347305944;33524938
2012;06;"Cosmópolis - SP";8694074;698675
2012;06;"Engenheiro Coelho - SP";55879;197304
2012;06;"Holambra - SP";2643099;153103
2012;06;"Hortolândia - SP";119553319;7330957
2012;06;"Indaiatuba - SP";94808312;24435545
2012;06;"Itatiba - SP";21561611;3277297
2012;06;"Jaguariúna - SP";65034633;5815899
2012;06;"Monte Mor - SP";14129987;1263703
2012;06;"Nova Odessa - SP";8731374;1524979
2012;06;"Paulínia - SP";183101877;58224381
2012;06;"Pedreira - SP";539139;213067
2012;06;"Santa Bárbara d'Oeste - SP";9226931;1308385
2012;06;"Santo Antônio de Posse - SP";460881;3840
2012;06;"Sumaré - SP";163526082;17824119
2012;06;"Valinhos - SP";17030557;2466433
2012;06;"Vinhedo - SP";62232892;10409345
2012;05;"Artur Nogueira - SP";562384;275755
2012;05;"Campinas - SP";319713247;20098994
2012;05;"Cosmópolis - SP";5633515;539621
2012;05;"Engenheiro Coelho - SP";118203;208235
2012;05;"Holambra - SP";2562698;334123
2012;05;"Hortolândia - SP";113915729;9808193
2012;05;"Indaiatuba - SP";101829865;63119401
2012;05;"Itatiba - SP";24440553;3376632
2012;05;"Jaguariúna - SP";79308908;5884653
2012;05;"Monte Mor - SP";26640401;1779764
2012;05;"Morungaba - SP";8007;83
2012;05;"Nova Odessa - SP";10710420;2381155
2012;05;"Paulínia - SP";143097083;74805232
2012;05;"Pedreira - SP";550019;175387
2012;05;"Santa Bárbara d'Oeste - SP";11356891;961598
2012;05;"Santo Antônio de Posse - SP";1051146;25982
2012;05;"Sumaré - SP";169737763;18168443
2012;05;"Valinhos - SP";20578382;4132801
2012;05;"Vinhedo - SP";67197061;12615207
2012;04;"Artur Nogueira - SP";399708;94783
2012;04;"Campinas - SP";323653327;21329253
2012;04;"Cosmópolis - SP";3348784;247835
2012;04;"Engenheiro Coelho - SP";64673;152868
2012;04;"Holambra - SP";1821997;285422
2012;04;"Hortolândia - SP";105384165;8039989
2012;04;"Indaiatuba - SP";75699769;26359879
2012;04;"Itatiba - SP";20318032;2950702
2012;04;"Jaguariúna - SP";77687646;5376941
2012;04;"Monte Mor - SP";20348625;1310475
2012;04;"Morungaba - SP";9497;26
2012;04;"Nova Odessa - SP";6295874;1625835
2012;04;"Paulínia - SP";102655087;27490203
2012;04;"Pedreira - SP";1397930;465277
2012;04;"Santa Bárbara d'Oeste - SP";7644824;985588
2012;04;"Santo Antônio de Posse - SP";2860105;103220
2012;04;"Sumaré - SP";157836443;19354373
2012;04;"Valinhos - SP";21536545;3835101
2012;04;"Vinhedo - SP";53070099;9775685
2012;03;"Artur Nogueira - SP";699558;196694
2012;03;"Campinas - SP";351010632;21571838
2012;03;"Cosmópolis - SP";3206581;125681
2012;03;"Engenheiro Coelho - SP";45439;98990
2012;03;"Holambra - SP";3002229;297624
2012;03;"Hortolândia - SP";129025160;6204129
2012;03;"Indaiatuba - SP";91555738;33859365
2012;03;"Itatiba - SP";22367167;3402541
2012;03;"Jaguariúna - SP";59024657;5300763
2012;03;"Monte Mor - SP";16708114;1697847
2012;03;"Morungaba - SP";403523;162184
2012;03;"Nova Odessa - SP";8118867;1636367
2012;03;"Paulínia - SP";115957225;52290168
2012;03;"Pedreira - SP";1664046;414755
2012;03;"Santa Bárbara d'Oeste - SP";8788579;865266
2012;03;"Santo Antônio de Posse - SP";1557141;139726
2012;03;"Sumaré - SP";145466252;20580114
2012;03;"Valinhos - SP";22728214;2826582
2012;03;"Vinhedo - SP";87156245;11011045
2012;02;"Artur Nogueira - SP";473409;145303
2012;02;"Campinas - SP";318951142;18291835
2012;02;"Cosmópolis - SP";3370991;117505
2012;02;"Engenheiro Coelho - SP";56756;149737
2012;02;"Holambra - SP";2568244;417855
2012;02;"Hortolândia - SP";100656199;5489252
2012;02;"Indaiatuba - SP";80545039;71594559
2012;02;"Itatiba - SP";17517581;2971801
2012;02;"Jaguariúna - SP";60124521;3842636
2012;02;"Monte Mor - SP";15026073;1905739
2012;02;"Morungaba - SP";35854;307
2012;02;"Nova Odessa - SP";7876118;1509546
2012;02;"Paulínia - SP";97636325;50813923
2012;02;"Pedreira - SP";623727;181738
2012;02;"Santa Bárbara d'Oeste - SP";15297192;1135817
2012;02;"Santo Antônio de Posse - SP";437949;19336
2012;02;"Sumaré - SP";106044881;14692951
2012;02;"Valinhos - SP";27979321;5399667
2012;02;"Vinhedo - SP";58328241;11100236
2012;01;"Artur Nogueira - SP";395356;69359
2012;01;"Campinas - SP";291144465;31116750
2012;01;"Cosmópolis - SP";3833023;131383
2012;01;"Engenheiro Coelho - SP";97636;296366
2012;01;"Holambra - SP";2360918;337316
2012;01;"Hortolândia - SP";102489059;4967885
2012;01;"Indaiatuba - SP";73874613;40245763
2012;01;"Itatiba - SP";20576468;3120498
2012;01;"Jaguariúna - SP";63486642;6095965
